timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,9,A,898.13
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,10,O,1159.83
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,1,S,1387.9
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,2,Y,1144.77
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,3,J,1540.36
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,4,T,1109.05
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,5,X,1274.83
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,6,R,815.96
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,7,I,989.56
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,8,O,1119.52
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,9,H,876.16
2025-12-07T12:40:20.540701,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,10,T,1077.42
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,1,E,1991.0
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,2,R,1765.35
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,3,F,1453.51
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,4,L,1420.59
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,5,M,1169.65
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,6,Q,1138.57
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,7,C,957.25
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,8,R,996.04
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,9,I,1155.34
2025-12-07T12:41:44.728247,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,1.2500000000000002,5.0,10,10,K,1022.31
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,1,B,1482.37
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,2,T,2260.62
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,3,C,725.88
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,4,K,924.66
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,5,N,823.48
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,6,G,943.4
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,7,A,668.89
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,8,C,744.02
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,9,A,638.92
2025-12-07T12:42:41.280026,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,10,T,1194.24
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,1,K,1741.45
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,2,A,951.95
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,3,B,1260.36
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,4,C,755.58
