timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,4,L,784.04
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,5,K,825.69
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,6,D,696.4
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,7,V,870.45
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,8,G,742.46
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,9,V,724.17
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,10,T,687.91
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,1,Z,1741.84
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,2,X,1484.02
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,3,G,1548.16
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,4,F,910.27
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,5,A,572.08
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,6,H,684.33
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,7,E,600.19
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,8,M,724.2
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,9,S,608.37
2025-12-04T16:16:33.154569,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Black,White,2.0,3.0,10,10,H,652.73
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,1,C,1511.46
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,2,F,1142.47
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,3,K,887.53
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,4,G,662.55
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,5,Y,732.89
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,6,P,770.14
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,7,T,713.33
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,8,I,904.04
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,9,L,2698.05
2025-12-04T16:17:40.170196,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,7.0,10,10,W,925.26
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,1,Z,1811.93
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,2,W,1299.92
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,3,K,754.41
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,4,H,648.27
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,5,T,642.74
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,6,P,772.98
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,7,D,610.19
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,8,Q,610.47
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,9,V,830.43
2025-12-04T16:19:05.282505,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,2.0,7.0,10,10,O,1025.14
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,1,L,2230.11
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,2,K,1185.81
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,3,U,736.93
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,4,E,607.41
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,5,T,695.91
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,6,M,2575.23
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,7,Y,1227.73
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,8,W,750.69
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,9,S,566.82
